customer_id,monthly_transactions,avg_basket_size,total_spend,avg_session_duration,email_open_rate,product_views_per_visit,return_rate,customer_tenure_months,recency_days
CUST_1402,1.8,2.3,499.87,56.2,0.0,26.4,0.32,6,36
CUST_1403,4.4,17.7,4452.58,16.2,0.0,15.1,0.23,21,14
CUST_1404,11.4,7.2,1771.78,27.7,0.0,27.8,0.18,21,28
CUST_1405,14.9,24.7,6761.87,54.1,0.95,53.9,0.02,42,8
CUST_1406,8.8,5.3,1734.38,32.5,0.95,44.8,0.06,33,14
CUST_1407,7.0,3.2,1612.14,35.0,0.95,41.7,0.16,34,15
CUST_1408,0.5,3.9,697.99,45.5,0.0,25.5,0.0,23,23
CUST_1409,0.7,18.9,3596.88,23.7,0.0,14.8,0.0,28,20
CUST_1410,2.4,4.1,358.67,63.4,0.49,33.9,0.35,10,44
CUST_1411,2.6,4.4,505.62,58.0,0.88,29.6,0.28,20,39
CUST_1412,14.7,21.8,5671.38,52.0,0.8,53.2,0.06,29,11
CUST_1413,13.2,20.7,7022.66,43.5,0.0,41.6,0.05,16,8
CUST_1414,7.3,4.4,1436.51,22.4,0.0,28.1,0.15,12,15
CUST_1415,1.1,1.7,358.99,46.9,0.0,23.9,0.12,6,33
CUST_1416,4.3,20.2,4549.74,20.9,0.0,10.3,0.08,19,15
CUST_1417,0.6,3.1,360.97,45.5,0.0,30.7,0.37,9,46
CUST_1418,14.7,20.4,6110.99,55.5,0.95,46.5,0.0,31,7
CUST_1419,3.5,3.9,164.71,61.0,0.95,32.2,0.5,1,34
CUST_1420,1.5,2.4,294.25,55.2,0.0,35.0,0.37,1,44
CUST_1421,12.9,20.4,5578.48,38.0,0.16,36.2,0.13,15,7
CUST_1422,2.5,15.1,3701.84,25.1,0.95,18.6,0.23,27,22
CUST_1423,1.2,2.7,508.8,44.5,0.73,28.5,0.05,33,40
CUST_1424,4.6,7.3,1955.97,41.3,0.95,32.7,0.3,11,18
CUST_1425,10.4,7.7,1587.29,37.5,0.0,43.4,0.09,28,20
CUST_1426,6.6,4.7,1235.83,30.7,0.0,44.1,0.14,22,16
CUST_1427,3.6,4.3,435.22,61.3,0.95,31.1,0.44,21,35
CUST_1428,1.8,2.4,423.49,50.9,0.0,24.0,0.49,9,37
CUST_1429,4.0,21.1,3913.38,21.9,0.0,9.9,0.07,22,19
CUST_1430,4.8,2.3,1302.65,20.3,0.36,31.1,0.2,12,14
CUST_1431,16.6,25.2,6568.27,46.0,0.95,43.4,0.1,33,6
CUST_1432,12.6,21.9,5746.57,44.6,0.0,53.5,0.11,22,8
CUST_1433,1.8,15.5,4025.69,23.9,0.95,19.2,0.18,32,23
CUST_1434,0.7,18.6,4525.04,22.5,0.95,12.3,0.0,21,25
CUST_1435,5.5,4.9,1055.27,26.9,0.0,34.8,0.11,14,19
CUST_1436,3.0,4.0,506.31,85.7,0.95,47.3,0.29,38,46
CUST_1437,6.2,3.2,1400.97,26.8,0.95,34.0,0.1,17,17
CUST_1438,1.5,3.3,473.41,56.3,0.52,23.3,0.01,22,31
CUST_1439,1.4,3.6,402.75,65.6,0.94,35.8,0.15,24,42
CUST_1440,0.4,3.1,523.66,61.6,0.0,37.2,0.25,18,39
CUST_1441,0.4,2.4,331.88,35.8,0.0,19.1,0.25,4,23
CUST_1442,10.1,7.0,1641.8,28.6,0.0,38.4,0.12,29,18
CUST_1443,4.2,18.5,4050.13,23.9,0.36,15.7,0.22,24,12
CUST_1444,14.8,23.1,7724.26,33.6,0.0,33.5,0.18,18,9
CUST_1445,1.4,3.7,297.44,49.3,0.0,28.9,0.5,1,46
CUST_1446,8.3,24.8,4322.85,29.5,0.95,14.2,0.5,48,21
CUST_1447,4.8,22.0,4161.56,21.8,0.18,14.8,0.18,28,11
CUST_1448,3.5,4.8,496.41,69.6,0.95,37.6,0.5,32,34
CUST_1449,11.4,7.8,1646.49,33.8,0.0,44.3,0.11,36,21
CUST_1450,2.8,4.0,516.37,54.9,0.0,23.4,0.48,10,42
CUST_1451,2.1,3.1,275.48,65.3,0.92,36.5,0.24,3,35
CUST_1452,4.0,7.9,1829.48,29.3,0.95,27.4,0.21,11,5
CUST_1453,5.4,9.5,1893.88,31.5,0.67,22.2,0.04,6,8
CUST_1454,6.0,5.6,1151.9,22.1,0.0,26.2,0.34,5,14
CUST_1455,4.5,15.8,3536.18,27.5,0.95,18.3,0.34,14,20
CUST_1456,17.6,24.5,7919.44,46.7,0.95,46.3,0.0,40,7
CUST_1457,10.3,6.3,1857.8,37.5,0.34,32.5,0.15,32,14
CUST_1458,9.7,7.1,1511.1,24.3,0.0,36.3,0.16,23,17
CUST_1459,9.5,6.6,1472.9,29.0,0.36,34.8,0.03,18,16
CUST_1460,3.3,2.7,308.38,50.8,0.95,26.8,0.32,1,44
CUST_1461,13.3,20.8,6978.9,38.4,0.95,33.6,0.08,20,6
CUST_1462,5.2,2.0,1172.98,25.6,0.95,34.9,0.12,9,17
CUST_1463,3.9,6.2,1765.81,30.0,0.95,20.3,0.24,8,13
CUST_1464,9.8,6.6,1372.67,24.4,0.91,40.3,0.0,22,20
CUST_1465,0.5,3.0,316.52,33.4,0.0,17.4,0.38,1,37
CUST_1466,0.2,1.4,381.08,52.1,0.0,36.0,0.17,22,29
CUST_1467,1.3,3.2,491.65,50.9,0.26,29.8,0.38,23,35
CUST_1468,10.7,7.4,1305.0,39.1,0.95,43.5,0.02,28,14
CUST_1469,12.2,19.4,5456.83,36.1,0.02,34.4,0.25,12,4
CUST_1470,4.2,17.4,3563.41,26.4,0.95,16.0,0.35,26,15
CUST_1471,10.8,21.2,6088.36,45.4,0.95,39.2,0.15,29,11
CUST_1472,5.9,5.1,1286.59,32.4,0.1,37.7,0.16,19,13
CUST_1473,8.3,5.4,1570.25,31.6,0.95,37.7,0.13,30,19
CUST_1474,2.7,3.2,416.3,59.6,0.95,30.9,0.5,16,39
CUST_1475,2.2,16.3,3469.28,19.0,0.04,19.1,0.23,11,22
CUST_1476,1.9,2.7,466.76,54.5,0.95,29.3,0.34,25,31
CUST_1477,7.3,5.7,1182.32,23.7,0.0,32.4,0.23,10,21
CUST_1478,4.9,22.9,4079.52,16.1,0.0,11.5,0.18,18,16
CUST_1479,0.2,1.3,409.41,43.2,0.28,23.0,0.0,18,22
CUST_1480,4.1,2.1,1252.26,13.4,0.0,21.4,0.3,1,7
CUST_1481,4.3,5.5,535.48,65.9,0.95,38.7,0.45,36,49
CUST_1482,9.1,5.8,1641.15,29.2,0.85,38.7,0.0,25,16
CUST_1483,13.0,23.0,6170.11,27.5,0.0,31.0,0.3,12,10
CUST_1484,1.1,2.2,434.98,59.6,0.04,33.6,0.49,16,28
CUST_1485,10.7,5.7,1763.48,29.5,0.0,37.5,0.06,25,21
CUST_1486,0.4,2.6,379.4,44.4,0.0,24.4,0.06,19,43
CUST_1487,7.1,6.3,941.57,37.3,0.66,41.2,0.0,12,18
CUST_1488,11.7,20.9,5923.25,37.3,0.0,33.2,0.28,15,8
CUST_1489,5.1,4.5,676.66,61.9,0.95,29.0,0.41,31,41
CUST_1490,0.8,3.2,508.37,62.5,0.25,36.3,0.22,31,35
CUST_1491,4.3,8.0,1542.66,37.2,0.0,24.1,0.0,6,11
CUST_1492,15.3,23.8,6927.08,41.8,0.58,43.4,0.04,28,9
CUST_1493,7.9,7.2,1379.85,27.2,0.0,37.2,0.19,22,18
CUST_1494,3.1,3.9,382.46,56.8,0.0,25.2,0.5,1,38
CUST_1495,3.5,7.6,1538.78,30.0,0.46,20.7,0.25,1,18
CUST_1496,5.8,5.0,1009.76,20.6,0.0,31.7,0.19,1,10
CUST_1497,0.2,11.0,2692.06,19.7,0.0,14.6,0.0,11,21
CUST_1498,2.0,4.9,745.78,56.6,0.0,29.0,0.04,41,32
CUST_1499,2.5,4.4,715.72,67.8,0.0,45.5,0.39,48,46
CUST_1500,6.8,5.5,951.73,27.3,0.0,31.7,0.17,7,13
CUST_1501,10.5,17.2,6280.17,20.1,0.0,23.3,0.38,1,1
CUST_1502,12.4,20.7,6176.43,28.9,0.0,31.1,0.36,8,3
CUST_1503,11.7,20.9,6086.81,43.2,0.82,42.7,0.16,26,7
CUST_1504,6.2,3.8,1030.67,27.0,0.95,35.0,0.12,15,15
CUST_1505,3.3,4.0,463.23,53.4,0.37,29.9,0.5,9,40
CUST_1506,3.6,6.8,1659.92,34.6,0.0,27.3,0.0,3,5
CUST_1507,0.2,7.8,3262.2,21.7,0.95,19.1,0.27,8,4
CUST_1508,1.3,2.6,447.67,42.6,0.5,23.1,0.24,26,38
CUST_1509,3.8,7.9,1644.19,44.0,0.0,24.1,0.22,1,18
CUST_1510,2.2,4.3,544.2,62.2,0.91,42.2,0.0,30,46
CUST_1511,3.4,5.1,544.14,63.4,0.95,31.1,0.21,27,45
CUST_1512,9.0,6.3,1586.39,33.2,0.95,38.3,0.03,28,14
CUST_1513,1.8,16.2,4095.02,24.5,0.95,16.6,0.04,31,14
CUST_1514,2.0,3.1,508.27,59.6,0.0,25.9,0.34,14,29
CUST_1515,10.7,9.3,1690.84,27.2,0.0,42.2,0.14,29,18
CUST_1516,2.7,5.4,1918.48,44.8,0.0,27.8,0.22,1,17
CUST_1517,0.9,2.9,430.42,47.5,0.13,24.3,0.25,15,27
CUST_1518,4.4,15.5,3909.77,24.5,0.95,13.2,0.31,27,18
CUST_1519,8.5,7.7,1467.52,17.6,0.0,28.6,0.24,20,15
CUST_1520,3.2,3.6,434.72,47.8,0.95,23.3,0.18,9,43
CUST_1521,1.8,3.1,319.34,52.1,0.14,27.6,0.33,10,41
CUST_1522,3.5,2.9,1383.99,14.1,0.0,22.0,0.45,5,9
CUST_1523,0.3,1.7,375.92,47.1,0.0,26.2,0.0,1,36
CUST_1524,0.8,1.3,85.69,62.1,0.0,41.6,0.5,1,31
CUST_1525,0.3,2.6,367.94,46.5,0.0,30.7,0.0,17,36
CUST_1526,1.5,2.6,507.49,59.4,0.95,36.3,0.33,26,30
CUST_1527,4.0,18.7,3485.36,29.5,0.95,24.6,0.37,35,19
CUST_1528,2.1,14.8,3177.6,15.3,0.43,6.6,0.14,7,14
CUST_1529,3.4,4.2,611.24,62.1,0.67,33.5,0.29,27,47
CUST_1530,1.0,4.4,552.75,64.9,0.0,38.3,0.07,26,31
CUST_1531,5.9,4.0,1141.23,17.3,0.0,31.2,0.1,3,12
CUST_1532,8.6,6.6,1553.71,24.7,0.0,38.2,0.19,17,16
CUST_1533,4.8,7.6,2418.98,32.6,0.0,18.6,0.0,1,21
CUST_1534,1.4,3.1,498.39,51.9,0.15,28.7,0.21,19,31
CUST_1535,12.6,21.5,5142.01,57.9,0.86,47.4,0.01,26,7
CUST_1536,11.1,8.0,1492.09,33.3,0.0,37.1,0.16,23,26
CUST_1537,4.5,2.0,1293.05,18.3,0.14,33.4,0.16,4,13
CUST_1538,6.5,4.3,1245.37,28.6,0.95,36.5,0.09,18,15
CUST_1539,12.2,21.1,6638.82,46.8,0.95,37.2,0.02,22,4
CUST_1540,13.3,23.2,6813.25,48.6,0.0,47.4,0.12,31,9
CUST_1541,15.0,24.0,7135.31,43.2,0.0,44.3,0.15,29,10
CUST_1542,13.9,21.9,7299.07,52.4,0.88,48.9,0.0,30,9
CUST_1543,0.2,2.2,404.91,60.5,0.0,33.0,0.5,13,25
CUST_1544,7.1,5.7,1383.87,27.3,0.45,36.9,0.08,21,10
CUST_1545,1.8,3.7,540.97,59.7,0.81,31.6,0.15,30,36
CUST_1546,16.6,23.5,7141.99,60.5,0.95,56.9,0.0,36,9
CUST_1547,6.4,3.1,1166.92,38.4,0.95,43.6,0.0,23,19
CUST_1548,3.9,18.3,3578.27,30.3,0.95,19.2,0.26,22,27
CUST_1549,18.0,28.2,7001.61,44.4,0.0,45.5,0.1,32,8
CUST_1550,0.2,13.4,3225.96,14.6,0.78,10.4,0.0,17,18
CUST_1551,4.2,8.2,1664.87,34.7,0.0,30.2,0.11,1,14
CUST_1552,5.4,4.5,1028.11,27.6,0.0,33.9,0.22,8,15
CUST_1553,19.2,27.0,7036.31,47.0,0.0,43.2,0.1,30,13
CUST_1554,15.2,21.7,5717.95,48.2,0.95,42.9,0.0,27,11
CUST_1555,1.1,3.6,499.16,69.5,0.84,38.1,0.1,30,32
CUST_1556,2.2,3.2,629.08,68.6,0.95,33.5,0.5,32,15
CUST_1557,11.2,17.8,7636.19,35.1,0.78,32.4,0.18,12,6
CUST_1558,8.9,5.3,1534.34,27.4,0.18,36.9,0.09,19,18
CUST_1559,2.6,6.0,1734.63,18.0,0.0,19.9,0.0,1,8
CUST_1560,13.4,22.6,6198.85,43.5,0.08,40.3,0.12,24,13
CUST_1561,3.6,7.0,1893.07,26.7,0.0,31.0,0.16,3,11
CUST_1562,13.6,22.6,7050.91,42.9,0.8,39.8,0.17,28,12
CUST_1563,3.2,6.9,2057.36,32.9,0.0,17.9,0.04,1,7
CUST_1564,2.1,5.5,1508.17,24.9,0.0,18.2,0.13,1,10
CUST_1565,1.4,2.0,388.82,43.2,0.0,25.0,0.5,1,25
CUST_1566,3.9,16.5,3580.21,21.5,0.67,15.6,0.3,21,11
CUST_1567,3.2,6.4,1243.79,31.0,0.27,23.6,0.15,1,12
CUST_1568,2.8,6.3,1816.2,26.7,0.0,16.2,0.02,1,15
CUST_1569,5.4,9.6,1568.38,31.5,0.28,31.2,0.21,2,11
CUST_1570,0.2,1.5,420.71,42.2,0.0,25.9,0.0,8,36
CUST_1571,13.7,23.6,6590.28,31.0,0.0,27.0,0.5,16,4
CUST_1572,15.0,20.0,4868.04,43.9,0.16,43.2,0.0,15,13
CUST_1573,6.6,4.7,1192.28,30.8,0.0,33.1,0.23,16,19
CUST_1574,11.0,6.7,1623.55,32.2,0.0,34.4,0.14,27,22
CUST_1575,10.4,7.6,1590.7,31.6,0.0,38.2,0.17,27,24
CUST_1576,14.3,23.3,6079.21,52.1,0.95,42.7,0.06,27,9
CUST_1577,1.3,2.6,281.35,52.4,0.63,30.3,0.22,9,30
CUST_1578,9.3,6.6,1713.8,24.2,0.0,42.0,0.2,29,10
CUST_1579,7.0,7.1,1149.63,33.4,0.0,43.2,0.13,18,18
CUST_1580,1.0,2.6,481.22,41.3,0.0,17.2,0.09,1,39
CUST_1581,4.7,8.6,2017.41,32.9,0.0,31.1,0.19,5,13
CUST_1582,13.1,24.0,5403.96,48.4,0.23,47.1,0.0,27,6
CUST_1583,1.1,3.0,413.74,55.7,0.95,37.4,0.16,29,42
CUST_1584,7.8,6.1,1104.64,26.6,0.0,32.0,0.24,8,19
CUST_1585,0.4,2.4,279.61,65.0,0.5,37.7,0.0,6,32
CUST_1586,3.1,17.5,3264.31,20.8,0.95,9.3,0.2,22,16
CUST_1587,9.4,6.1,1678.36,34.5,0.83,36.4,0.02,27,16
CUST_1588,0.8,2.1,120.11,50.0,0.0,33.1,0.5,1,28
CUST_1589,2.1,3.4,446.25,37.7,0.0,21.5,0.31,6,37
CUST_1590,1.9,15.8,2972.96,19.3,0.0,16.3,0.09,13,15
CUST_1591,0.2,2.6,496.64,44.9,0.06,30.1,0.4,31,23
CUST_1592,2.3,15.9,3368.63,17.3,0.0,16.4,0.12,20,23
CUST_1593,11.8,21.2,6767.32,43.2,0.95,42.1,0.0,24,5
CUST_1594,6.2,11.2,1813.19,34.8,0.04,24.6,0.01,5,8
CUST_1595,14.2,21.2,5041.48,48.9,0.95,50.8,0.0,27,9
CUST_1596,3.7,2.2,1115.64,26.6,0.95,29.9,0.11,9,16
CUST_1597,2.4,3.5,632.74,64.2,0.63,37.7,0.2,35,41
CUST_1598,9.3,5.4,1440.45,38.3,0.95,34.8,0.0,24,20
CUST_1599,0.4,2.4,487.93,35.8,0.36,24.6,0.0,20,25
CUST_1600,3.3,4.1,513.45,76.9,0.95,42.1,0.5,21,31
CUST_1601,4.7,3.8,1063.05,34.1,0.19,29.3,0.28,13,10
CUST_1602,13.0,20.0,6270.57,56.3,0.95,52.9,0.0,31,9
CUST_1603,6.9,4.8,1519.03,30.3,0.95,33.3,0.13,28,14
CUST_1604,3.2,4.1,417.75,62.9,0.95,38.6,0.5,17,43
CUST_1605,6.6,6.1,1303.09,28.2,0.0,34.1,0.22,18,17
CUST_1606,9.3,6.4,1502.97,29.6,0.31,36.1,0.14,20,13
CUST_1607,4.2,17.0,4335.43,21.5,0.0,15.2,0.25,23,23
CUST_1608,2.8,15.5,3417.66,24.8,0.0,16.4,0.2,22,20
CUST_1609,7.3,6.6,1149.89,28.2,0.0,34.0,0.21,9,14
CUST_1610,3.0,4.5,567.77,69.1,0.95,38.4,0.25,44,48
CUST_1611,2.1,3.2,541.55,69.5,0.95,36.7,0.44,37,30
CUST_1612,12.5,21.8,6793.6,45.0,0.95,41.9,0.02,27,9
CUST_1613,9.1,6.7,1444.53,24.9,0.0,35.4,0.06,19,16
CUST_1614,6.6,4.1,940.77,37.2,0.95,40.7,0.0,14,18
CUST_1615,10.1,18.5,5229.84,40.7,0.0,33.0,0.16,10,9
CUST_1616,4.3,4.2,558.41,40.6,0.0,23.3,0.46,8,47
CUST_1617,3.3,4.9,730.45,54.5,0.0,25.3,0.5,35,40
CUST_1618,10.3,8.0,1579.11,29.6,0.0,37.8,0.14,27,11
CUST_1619,0.9,1.6,363.8,49.2,0.0,31.6,0.5,4,30
CUST_1620,7.7,6.2,1553.46,23.9,0.0,28.6,0.1,19,18
CUST_1621,5.9,2.2,1500.87,27.8,0.0,30.9,0.33,21,17
CUST_1622,0.3,1.3,339.43,41.9,0.0,29.9,0.5,1,35
CUST_1623,6.2,5.1,963.34,28.6,0.0,33.1,0.18,3,17
CUST_1624,2.8,3.4,570.83,72.6,0.95,39.6,0.5,36,22
CUST_1625,11.6,19.8,6631.01,44.6,0.95,42.6,0.0,29,10
CUST_1626,4.3,5.6,1908.1,49.1,0.95,32.3,0.36,10,19
CUST_1627,6.7,5.5,1429.56,26.0,0.0,26.5,0.27,11,13
CUST_1628,12.9,20.0,6156.22,58.2,0.95,55.0,0.0,36,8
CUST_1629,10.2,15.5,5636.72,55.7,0.95,49.3,0.0,23,7
CUST_1630,1.2,3.7,481.67,54.4,0.95,34.0,0.0,27,33
CUST_1631,7.9,5.1,1512.72,26.1,0.95,31.5,0.01,20,10
CUST_1632,1.0,3.3,423.9,45.5,0.95,30.3,0.24,27,31
CUST_1633,7.5,17.2,3522.6,33.7,0.95,21.7,0.5,21,29
CUST_1634,8.3,4.6,1834.19,33.8,0.95,30.7,0.16,32,17
CUST_1635,6.8,5.3,1292.47,36.8,0.95,38.3,0.1,20,9
CUST_1636,5.0,21.1,4784.03,22.7,0.95,14.0,0.26,22,32
CUST_1637,0.5,1.8,283.26,44.6,0.0,18.9,0.22,1,29
CUST_1638,0.2,5.3,2082.1,10.6,0.0,14.5,0.0,1,11
CUST_1639,3.0,3.4,538.21,52.3,0.0,32.0,0.5,16,42
CUST_1640,3.6,12.7,3804.37,24.9,0.95,16.6,0.34,31,17
CUST_1641,2.5,3.2,502.71,76.6,0.95,37.7,0.45,28,31
CUST_1642,5.9,21.1,3268.57,26.0,0.6,20.1,0.5,24,20
CUST_1643,6.5,3.9,1589.68,19.8,0.0,34.1,0.18,21,15
CUST_1644,11.1,18.3,6245.98,24.4,0.0,22.0,0.5,5,5
CUST_1645,2.7,3.9,525.52,63.4,0.95,34.6,0.41,22,27
CUST_1646,9.0,5.2,1564.75,28.5,0.81,35.6,0.1,24,16
CUST_1647,1.5,3.2,381.95,58.0,0.95,33.2,0.35,25,39
CUST_1648,5.2,8.8,2412.41,31.1,0.14,21.6,0.21,1,20
CUST_1649,2.4,13.1,3485.21,21.1,0.95,12.6,0.27,15,19
CUST_1650,1.9,4.2,409.62,64.0,0.55,30.3,0.24,18,36
CUST_1651,3.7,1.2,1330.42,29.5,0.26,25.0,0.35,11,11
CUST_1652,2.5,4.3,448.21,45.0,0.0,22.8,0.1,10,57
CUST_1653,11.9,18.4,6914.78,48.9,0.95,39.1,0.24,22,9
CUST_1654,15.4,23.5,7562.78,41.5,0.61,44.6,0.05,29,9
CUST_1655,2.8,3.8,605.62,55.9,0.0,33.9,0.42,17,43
CUST_1656,0.9,3.6,375.85,53.8,0.0,34.1,0.48,11,41
CUST_1657,5.5,18.6,3966.46,29.4,0.95,17.6,0.37,30,27
CUST_1658,4.0,7.8,1811.53,25.3,0.0,17.5,0.12,1,18
CUST_1659,1.9,2.8,256.26,55.0,0.74,36.6,0.5,3,31
CUST_1660,1.6,3.2,376.96,58.1,0.95,35.0,0.24,17,30
CUST_1661,2.3,4.7,462.3,40.8,0.0,27.2,0.5,14,42
CUST_1662,3.9,16.5,3270.19,25.5,0.95,14.5,0.39,14,14
CUST_1663,7.5,3.5,1500.67,37.6,0.95,36.6,0.0,28,15
CUST_1664,7.5,6.4,1485.05,24.1,0.0,31.6,0.25,17,2
CUST_1665,1.1,3.6,463.91,49.9,0.0,35.3,0.4,22,44
CUST_1666,11.1,18.8,7039.74,43.9,0.95,43.6,0.0,29,9
CUST_1667,2.7,3.5,399.95,38.5,0.0,23.5,0.5,1,50
CUST_1668,8.5,6.2,1386.71,29.8,0.49,33.2,0.04,15,16
CUST_1669,11.1,18.2,4970.33,45.6,0.55,43.6,0.06,18,12
CUST_1670,1.6,2.8,216.29,55.7,0.0,29.6,0.5,1,35
CUST_1671,0.2,3.3,580.27,54.2,0.0,30.8,0.09,35,28
CUST_1672,16.3,26.0,8531.02,45.4,0.27,52.8,0.0,33,8
CUST_1673,11.4,16.0,5998.68,47.4,0.95,45.1,0.0,19,11
CUST_1674,1.7,3.0,355.79,47.9,0.95,30.5,0.05,18,40
CUST_1675,0.2,1.8,322.19,23.2,0.0,19.2,0.14,5,36
CUST_1676,3.9,7.2,2164.93,36.8,0.86,29.9,0.28,4,10
CUST_1677,1.6,2.7,207.62,57.1,0.0,30.2,0.41,1,41
CUST_1678,1.8,4.2,667.26,47.2,0.0,31.2,0.0,25,37
CUST_1679,2.4,3.7,454.0,49.7,0.51,32.1,0.44,22,40
CUST_1680,1.3,2.8,343.46,49.8,0.95,32.9,0.3,11,27
CUST_1681,1.4,3.2,490.78,47.0,0.0,28.9,0.5,5,36
CUST_1682,1.1,2.2,421.3,37.4,0.0,26.0,0.5,11,33
CUST_1683,5.0,17.5,2799.65,22.6,0.95,22.1,0.5,20,24
CUST_1684,5.5,17.5,4105.6,22.2,0.13,16.0,0.44,21,22
CUST_1685,0.6,2.4,482.84,59.3,0.0,32.4,0.5,7,27
CUST_1686,15.1,21.1,5895.69,54.9,0.95,52.3,0.01,27,10
CUST_1687,5.6,3.0,1497.87,25.3,0.95,34.5,0.1,22,14
CUST_1688,11.0,21.3,6663.38,38.7,0.0,44.9,0.14,15,6
CUST_1689,3.2,4.0,588.3,74.4,0.95,41.6,0.29,35,24
CUST_1690,1.2,2.9,370.67,45.3,0.0,19.3,0.0,13,43
CUST_1691,2.2,19.3,4380.45,18.2,0.32,10.0,0.06,17,25
CUST_1692,5.0,9.2,1637.08,43.6,0.72,27.9,0.04,9,3
CUST_1693,15.4,24.1,6784.14,36.7,0.53,35.3,0.03,24,9
CUST_1694,3.0,4.5,771.3,64.9,0.95,34.3,0.17,53,36
CUST_1695,3.1,4.2,381.59,69.0,0.95,40.2,0.31,25,40
CUST_1696,0.2,2.4,397.88,42.4,0.0,21.1,0.0,8,31
CUST_1697,2.8,3.0,499.3,44.2,0.0,26.7,0.16,2,29
CUST_1698,6.0,9.7,1494.43,29.6,0.84,21.6,0.1,10,17
CUST_1699,0.2,3.5,511.31,46.9,0.0,28.4,0.0,26,32
CUST_1700,4.5,2.7,981.77,30.7,0.95,39.5,0.14,18,16
CUST_1701,4.9,17.0,3481.15,26.8,0.95,17.5,0.44,16,25
CUST_1702,11.2,23.2,3235.55,30.4,0.0,21.7,0.5,25,27
CUST_1703,0.8,2.9,359.92,40.8,0.29,31.6,0.0,10,36
CUST_1704,0.7,2.4,206.44,50.6,0.0,28.6,0.37,1,35
CUST_1705,1.4,3.5,540.96,53.2,0.95,36.1,0.0,30,24
CUST_1706,14.5,23.7,7287.77,41.7,0.06,43.0,0.16,28,7
CUST_1707,10.2,5.1,1870.72,38.7,0.95,40.9,0.13,44,12
CUST_1708,2.4,5.3,741.53,57.7,0.09,37.3,0.3,42,39
CUST_1709,3.8,4.9,497.13,64.3,0.71,30.1,0.36,22,56
CUST_1710,1.1,2.1,563.16,42.3,0.0,16.5,0.23,20,19
CUST_1711,11.4,18.9,7016.88,48.0,0.64,47.2,0.17,24,7
CUST_1712,5.9,3.4,1212.52,26.1,0.95,32.2,0.16,16,21
CUST_1713,3.0,17.5,3214.57,20.6,0.81,15.0,0.26,12,23
CUST_1714,10.0,6.3,1606.49,38.3,0.95,42.5,0.03,36,21
CUST_1715,1.6,1.0,1239.66,18.2,0.13,26.6,0.32,1,15
CUST_1716,4.8,8.8,2266.84,34.3,0.38,26.3,0.2,1,11
CUST_1717,2.6,3.6,582.46,43.6,0.9,28.3,0.34,23,34
CUST_1718,0.2,7.6,4183.39,14.6,0.95,21.2,0.0,7,15
CUST_1719,2.2,3.3,547.47,52.1,0.61,29.3,0.16,26,43
CUST_1720,0.7,2.3,495.83,40.6,0.37,26.2,0.0,24,41
CUST_1721,0.3,2.2,306.28,58.1,0.0,33.7,0.0,4,38
CUST_1722,13.0,20.0,6651.04,33.2,0.0,31.5,0.2,12,4
CUST_1723,3.3,19.0,3468.34,21.6,0.0,19.6,0.16,18,25
CUST_1724,1.3,1.7,351.8,53.7,0.95,25.4,0.37,12,29
CUST_1725,0.7,3.2,364.95,46.9,0.0,27.3,0.5,3,34
CUST_1726,8.0,4.2,1395.72,25.1,0.95,38.7,0.02,17,20
CUST_1727,9.3,7.6,1214.34,28.6,0.0,36.8,0.12,19,13
CUST_1728,9.0,7.2,1163.01,27.9,0.12,41.9,0.0,12,15
CUST_1729,2.6,5.8,770.03,67.1,0.0,32.9,0.19,39,33
CUST_1730,2.4,3.2,378.13,38.8,0.29,21.3,0.22,1,33
CUST_1731,4.2,5.3,622.28,60.7,0.36,31.5,0.5,22,40
CUST_1732,3.0,14.2,2675.92,17.2,0.43,14.4,0.35,4,24
CUST_1733,0.2,2.0,272.36,53.1,0.0,33.3,0.34,7,33
CUST_1734,7.1,22.6,3820.22,38.1,0.35,23.9,0.45,41,22
CUST_1735,2.5,20.1,4090.77,26.9,0.95,24.2,0.12,29,24
CUST_1736,6.7,3.6,1393.57,29.7,0.32,38.9,0.14,18,9
CUST_1737,2.0,2.4,420.08,47.1,0.28,28.1,0.43,24,40
CUST_1738,4.9,13.1,3088.28,23.8,0.0,21.3,0.5,11,27
CUST_1739,10.2,6.2,1826.35,27.2,0.0,46.0,0.13,27,14
CUST_1740,2.6,3.3,407.99,43.2,0.89,21.8,0.14,17,43
CUST_1741,1.3,3.1,398.95,49.6,0.0,24.7,0.0,12,48
CUST_1742,5.8,3.3,1405.78,20.6,0.95,36.8,0.02,15,12
CUST_1743,10.1,17.6,5892.2,43.5,0.95,43.5,0.0,20,3
CUST_1744,2.6,3.9,436.07,36.8,0.0,24.3,0.39,1,39
CUST_1745,0.9,2.0,312.07,63.4,0.0,41.1,0.48,6,34
CUST_1746,2.2,3.5,569.27,63.3,0.11,29.6,0.5,28,29
CUST_1747,13.5,24.0,6502.36,44.9,0.0,43.0,0.08,28,11
CUST_1748,7.4,4.8,1429.49,32.5,0.95,48.1,0.0,26,11
CUST_1749,2.1,3.4,368.93,48.6,0.45,30.9,0.38,8,39
CUST_1750,9.7,6.5,1747.2,18.6,0.02,33.6,0.11,18,10
CUST_1751,13.6,21.3,4984.01,35.4,0.14,30.2,0.21,16,6
CUST_1752,2.9,3.2,446.02,39.4,0.13,21.9,0.09,7,42
