application_id,application_date,loan_amount,annual_income,employment_years,job_stability_score,credit_score,credit_utilization,payment_history_score,open_credit_lines,debt_to_income_ratio,savings_ratio,asset_value,age,education_level,marital_status,residential_stability,loan_status
APP_1914,2022-03-28,85266.03,95865.62,10.0,0.881,755,0.021,0.845,3,0.132,0.153,71449.73,30,Masters,Married,2.7,0
APP_1402,2022-03-28,227349.44,72513.18,9.2,0.873,742,0.24,0.893,3,0.182,0.138,106462.91,41,Bachelors,Single,4.6,0
APP_006,2022-03-29,500000.0,33775.6,9.7,0.574,696,0.213,0.927,5,0.214,0.353,112531.26,45,Bachelors,Divorced,9.2,0
APP_1999,2022-03-29,61091.08,109206.61,8.7,0.872,712,0.275,0.964,3,0.078,0.398,168222.64,18,High School,Married,7.2,0
APP_778,2022-03-30,54705.36,71192.53,12.1,0.822,720,0.022,0.768,6,0.113,0.423,328897.9,33,Bachelors,Widowed,8.2,0
APP_2385,2022-03-30,178595.13,80399.04,4.8,0.615,642,0.4,0.941,5,0.238,0.439,200994.21,65,Bachelors,Married,7.1,0
APP_386,2022-03-31,151257.05,83839.15,8.3,0.843,741,0.03,0.967,1,0.293,0.473,410537.46,32,Bachelors,Married,3.5,0
APP_507,2022-03-31,227440.81,30812.82,7.0,0.161,628,0.899,0.151,5,0.829,0.085,1953.81,47,High School,Single,4.0,1
APP_1370,2022-03-31,232068.2,101109.32,9.8,0.966,699,0.105,0.954,1,0.548,0.247,166790.13,43,Masters,Married,6.1,0
APP_742,2022-03-31,134116.02,92287.9,11.2,0.682,705,0.049,0.929,1,0.148,0.473,95505.68,63,Doctorate,Married,12.4,0
APP_1625,2022-03-31,86352.19,38143.2,13.2,0.881,748,0.251,0.966,6,0.203,0.405,202092.43,47,Associates,Single,10.2,0
APP_464,2022-04-01,171866.46,117085.37,5.0,0.583,703,0.027,0.853,5,0.289,0.466,92021.52,45,Associates,Married,9.6,0
APP_1357,2022-04-02,318180.77,79527.71,7.7,0.742,601,0.224,0.853,8,0.546,0.648,390464.55,56,Doctorate,Divorced,2.8,0
APP_1212,2022-04-02,30371.11,70435.68,12.0,0.796,780,0.224,0.904,6,0.21,0.451,231047.19,54,Masters,Married,4.8,0
APP_043,2022-04-02,472223.79,73584.7,8.1,0.651,702,0.115,0.832,1,0.128,0.404,109075.02,39,Bachelors,Widowed,0.0,0
APP_1802,2022-04-02,104435.18,69761.85,15.2,0.829,756,0.269,0.86,4,0.269,0.441,42815.66,37,Associates,Single,6.7,0
APP_1844,2022-04-02,21819.48,15000.0,2.9,0.226,649,0.767,0.198,2,0.867,0.005,30180.31,23,High School,Widowed,3.0,1
APP_2446,2022-04-03,9003.44,48678.17,9.5,0.871,569,0.109,0.99,4,0.338,0.393,254117.05,50,Masters,Married,5.0,0
APP_1421,2022-04-03,13328.78,17170.86,3.7,0.22,546,0.769,0.441,3,0.782,0.099,24231.12,44,Bachelors,Divorced,5.1,1
APP_625,2022-04-03,140514.92,47998.56,8.9,0.8,756,0.166,0.953,3,0.103,0.612,55051.36,68,Associates,Married,7.9,0
APP_346,2022-04-04,21827.08,136882.85,5.6,0.682,792,0.351,0.995,5,0.642,0.73,198859.55,53,Doctorate,Divorced,2.4,0
APP_566,2022-04-05,32562.62,78584.97,9.7,0.871,740,0.31,0.985,3,0.253,0.634,200419.35,36,Bachelors,Married,4.4,0
APP_619,2022-04-05,500000.0,66978.85,6.3,0.869,700,0.089,0.962,3,0.283,0.269,161232.95,35,Masters,Married,1.7,0
APP_823,2022-04-05,26700.57,47098.72,2.8,0.106,557,0.643,0.228,2,0.708,0.034,6033.74,32,High School,Married,2.3,1
APP_1785,2022-04-05,38722.51,119622.12,3.6,0.907,767,0.183,0.794,2,0.332,0.309,149508.72,27,Associates,Married,11.6,0
APP_117,2022-04-06,363285.24,40837.84,3.8,0.805,704,0.256,0.914,5,0.077,0.415,119966.05,48,Associates,Married,1.5,0
APP_942,2022-04-06,46263.41,15000.0,2.5,0.094,611,0.853,0.124,1,0.67,0.292,1674.82,50,High School,Widowed,4.8,1
APP_406,2022-04-06,48025.71,28972.21,7.8,0.762,689,0.097,0.927,7,0.15,0.291,229459.21,48,Masters,Divorced,7.9,0
APP_2194,2022-04-08,49269.03,99665.43,12.3,0.887,729,0.346,0.963,7,0.211,0.463,149960.39,43,Associates,Married,3.4,0
APP_591,2022-04-08,25666.61,101533.61,8.6,0.894,709,0.132,0.85,4,0.376,0.357,576887.95,29,Masters,Married,8.1,0
APP_1030,2022-04-08,268337.47,16783.89,1.7,0.213,679,0.949,0.558,1,0.636,0.016,10732.38,40,Associates,Single,2.9,1
APP_205,2022-04-09,500000.0,81287.34,11.1,0.913,780,0.149,0.947,5,0.402,0.38,86678.3,53,High School,Divorced,9.4,0
APP_246,2022-04-09,84024.61,122891.05,5.8,0.809,654,0.305,0.922,6,0.381,0.59,407313.25,38,Doctorate,Married,7.3,0
APP_097,2022-04-09,80678.5,50517.48,5.5,0.176,525,0.744,0.466,4,0.868,0.224,20742.12,39,High School,Single,0.7,1
APP_1451,2022-04-10,284272.63,74058.42,7.7,0.757,757,0.057,0.595,4,0.14,0.592,199140.9,41,Associates,Married,5.1,0
APP_1833,2022-04-11,118094.0,24788.73,1.0,0.155,668,0.725,0.765,3,0.917,0.249,1715.79,26,Bachelors,Single,3.9,1
APP_1911,2022-04-11,8758.8,121886.27,7.7,0.882,828,0.409,0.969,6,0.646,0.418,82595.9,48,Bachelors,Single,8.1,0
APP_1574,2022-04-12,18710.02,87862.97,10.3,0.835,655,0.165,0.953,5,0.646,0.178,1000000.0,47,Associates,Divorced,5.6,0
APP_1349,2022-04-12,31732.76,116449.68,8.6,0.815,699,0.171,0.942,7,0.24,0.409,123314.1,28,Masters,Married,11.0,0
APP_1055,2022-04-12,32086.55,80882.08,9.5,0.816,789,0.021,0.878,2,0.481,0.405,53800.23,59,Bachelors,Single,9.6,0
APP_587,2022-04-13,261365.7,101193.11,11.2,0.725,752,0.329,0.915,1,0.253,0.514,132107.47,47,Associates,Married,6.3,0
APP_2484,2022-04-13,14509.42,52022.6,9.2,0.812,662,0.09,0.599,5,0.498,0.222,216873.27,45,Masters,Divorced,9.8,0
APP_202,2022-04-14,20525.34,88041.87,6.2,0.804,645,0.248,0.792,5,0.412,0.294,406063.27,46,Bachelors,Divorced,7.1,0
APP_793,2022-04-14,202511.77,15467.69,4.7,0.676,774,0.127,0.835,4,0.336,0.526,66126.57,29,Bachelors,Divorced,5.4,0
APP_543,2022-04-15,46392.08,77808.3,12.5,0.849,735,0.022,0.986,3,0.302,0.464,48074.77,65,High School,Single,6.1,0
APP_1884,2022-04-15,142790.7,15000.0,0.6,0.374,364,0.92,0.637,2,0.486,0.137,28388.09,51,High School,Single,3.3,1
APP_1374,2022-04-16,10342.2,78890.26,9.2,0.879,720,0.117,0.78,4,0.154,0.362,70573.03,74,High School,Single,0.4,0
APP_1620,2022-04-16,47242.68,85246.63,6.1,0.893,681,0.314,0.834,5,0.081,0.245,125781.0,45,Bachelors,Married,4.4,0
APP_648,2022-04-17,76789.52,42849.4,4.7,0.188,658,0.988,0.207,3,0.682,0.079,32187.24,39,Bachelors,Divorced,5.2,1
APP_1053,2022-04-18,95104.28,109547.35,6.7,0.876,750,0.266,0.897,6,0.108,0.48,167468.3,54,Bachelors,Married,5.0,0
APP_2011,2022-04-18,342252.89,76599.48,9.3,0.779,708,0.133,0.88,3,0.227,0.331,73016.48,53,Doctorate,Single,3.3,0
APP_437,2022-04-19,5000.0,60139.66,4.6,0.625,719,0.044,0.916,4,0.161,0.212,415371.87,57,Bachelors,Married,6.8,0
APP_690,2022-04-19,190368.65,105418.96,10.0,0.86,684,0.445,0.66,4,0.215,0.256,199422.49,18,High School,Married,15.9,0
APP_691,2022-04-21,190738.87,26652.13,3.5,0.748,757,0.056,0.964,3,0.211,0.684,185561.34,47,Masters,Married,7.6,0
APP_1384,2022-04-21,43809.49,88243.66,8.8,0.922,754,0.211,0.904,4,0.45,0.606,52573.94,34,Associates,Widowed,2.0,0
APP_616,2022-04-21,266001.33,40358.15,0.0,0.104,575,0.877,0.398,2,0.851,0.002,4826.6,44,Associates,Married,2.8,1
APP_693,2022-04-21,84919.15,62411.55,9.3,0.981,774,0.137,0.802,3,0.285,0.216,89186.51,72,Masters,Married,8.7,0
APP_2025,2022-04-22,365504.55,74770.5,11.6,0.887,806,0.419,0.972,3,0.097,0.254,128619.17,40,Masters,Married,8.8,0
APP_144,2022-04-23,109918.76,55643.25,7.3,0.892,768,0.382,0.981,5,0.254,0.538,389143.57,40,Masters,Married,9.2,0
APP_1971,2022-04-23,134408.48,70361.03,8.4,0.913,774,0.344,0.991,1,0.299,0.292,89066.89,40,Masters,Married,10.8,0
APP_2084,2022-04-23,67074.97,35552.12,6.5,0.073,655,0.67,0.261,1,0.843,0.059,62083.89,23,High School,Single,0.4,1
APP_738,2022-04-23,299276.8,93615.83,3.3,0.593,699,0.292,0.909,4,0.157,0.212,123504.19,58,Associates,Divorced,3.3,0
APP_921,2022-04-24,104007.43,58527.8,7.7,0.632,795,0.018,0.935,4,0.316,0.15,117900.93,29,High School,Divorced,2.4,0
APP_1536,2022-04-24,7673.43,45467.11,2.2,0.034,673,0.906,0.213,0,0.798,0.092,31902.2,36,Bachelors,Married,0.2,1
APP_1749,2022-04-24,69080.06,54924.47,5.2,0.191,450,0.88,0.172,0,0.66,0.013,87136.42,36,Bachelors,Single,1.0,1
APP_1206,2022-04-25,169238.2,67680.24,2.8,0.758,725,0.194,0.957,3,0.403,0.44,245941.12,60,Bachelors,Married,12.0,0
APP_392,2022-04-25,57382.32,77003.99,7.1,0.793,676,0.362,0.847,5,0.551,0.167,329420.9,36,Associates,Single,8.3,0
APP_1714,2022-04-26,500000.0,90677.27,7.7,0.691,706,0.032,0.856,7,0.076,0.281,175903.88,50,Associates,Married,4.8,0
APP_1366,2022-04-26,288496.21,94891.57,6.0,0.729,712,0.189,0.779,3,0.362,0.433,339435.95,43,Associates,Divorced,5.2,0
APP_1335,2022-04-27,22361.32,15000.0,5.2,0.183,726,0.864,0.118,1,0.52,0.03,21917.82,53,Associates,Divorced,3.4,1
APP_868,2022-04-27,205862.25,76285.63,3.9,0.229,575,0.756,0.157,1,0.425,0.501,19237.21,50,High School,Married,6.3,1
APP_325,2022-04-27,14456.73,65322.89,12.6,0.87,705,0.281,0.995,8,0.427,0.552,302812.75,52,Bachelors,Married,9.0,0
APP_723,2022-04-28,500000.0,69579.43,7.2,0.462,728,0.073,0.983,6,0.266,0.661,357979.64,36,High School,Married,8.1,0
APP_571,2022-04-28,16385.71,65965.21,10.0,0.828,814,0.039,0.991,3,0.408,0.665,113997.68,19,Bachelors,Married,10.8,0
APP_1946,2022-04-29,471752.38,41544.97,7.0,0.691,656,0.081,0.776,4,0.163,0.311,68530.54,75,Bachelors,Single,10.5,0
APP_1503,2022-04-29,371258.11,90304.3,1.5,0.487,547,0.823,0.444,1,0.789,0.02,40941.18,30,Associates,Single,2.2,1
APP_321,2022-04-30,121541.37,126147.33,7.4,0.855,709,0.211,0.954,3,0.283,0.301,117462.16,49,Doctorate,Married,4.4,0
APP_1371,2022-05-02,500000.0,86532.82,7.3,0.744,677,0.365,0.943,8,0.502,0.662,345131.61,53,Bachelors,Divorced,6.9,0
APP_1404,2022-05-02,30168.45,78360.21,5.0,0.677,766,0.173,0.928,5,0.209,0.416,170912.48,35,Masters,Married,1.1,0
APP_1973,2022-05-02,99653.68,122698.28,4.7,0.701,727,0.247,0.883,4,0.411,0.276,95036.6,45,Bachelors,Single,7.9,0
APP_003,2022-05-02,120859.7,26482.2,2.8,0.171,545,0.885,0.111,2,0.568,0.023,2515.4,46,High School,Single,0.0,1
APP_155,2022-05-03,380383.51,58694.3,0.8,0.214,621,0.552,0.235,0,0.585,0.033,45714.72,34,High School,Widowed,2.9,1
APP_2099,2022-05-04,500000.0,79348.86,15.0,0.879,775,0.246,0.762,5,0.15,0.16,257216.69,37,Bachelors,Married,9.8,0
APP_1966,2022-05-04,34122.14,99037.98,3.8,0.736,748,0.065,0.945,5,0.345,0.405,94673.12,37,Doctorate,Single,8.3,0
APP_2327,2022-05-04,53223.79,28759.9,1.5,0.189,692,0.849,0.053,3,0.571,0.058,12372.5,51,Bachelors,Single,3.1,1
APP_1837,2022-05-04,119681.29,77141.57,14.7,0.806,757,0.295,0.825,2,0.164,0.371,141737.33,45,High School,Divorced,7.9,0
APP_614,2022-05-06,63358.71,80433.89,2.7,0.919,692,0.079,0.763,1,0.404,0.564,90283.61,44,Masters,Married,3.6,0
APP_1516,2022-05-06,82556.39,36851.6,8.8,0.837,757,0.31,0.993,6,0.245,0.431,63856.28,39,Associates,Divorced,3.3,0
APP_683,2022-05-06,26844.58,83975.69,8.2,0.9,676,0.088,0.977,1,0.316,0.478,80279.94,50,Associates,Married,4.8,0
APP_849,2022-05-07,42782.05,61345.42,7.4,0.875,701,0.228,0.916,5,0.311,0.521,142053.56,52,Bachelors,Divorced,7.8,0
APP_2476,2022-05-07,114865.97,29601.64,5.0,0.73,674,0.179,0.927,3,0.271,0.287,157743.73,36,Bachelors,Married,6.7,0
APP_996,2022-05-08,153657.25,58647.14,0.0,0.16,524,0.698,0.387,3,0.798,0.045,1646.55,18,High School,Divorced,3.4,1
APP_980,2022-05-08,500000.0,74739.44,1.6,0.951,668,0.262,0.969,3,0.515,0.286,87703.52,23,Bachelors,Divorced,7.5,0
APP_259,2022-05-08,98778.33,93034.29,4.6,0.845,679,0.293,0.982,5,0.303,0.551,501312.98,38,Bachelors,Married,4.4,0
APP_1801,2022-05-08,9192.38,86216.22,5.3,0.616,733,0.176,0.873,3,0.325,0.332,31950.66,47,Bachelors,Married,10.1,0
APP_1529,2022-05-09,52929.94,69843.96,8.6,0.674,649,0.194,0.884,4,0.519,0.374,50941.27,40,Bachelors,Widowed,7.7,0
APP_2014,2022-05-09,61262.96,42785.58,1.8,0.23,637,0.767,0.134,2,0.734,0.305,38573.78,34,Bachelors,Divorced,2.2,1
APP_1889,2022-05-09,17622.09,15000.0,5.1,0.78,712,0.229,0.961,6,0.353,0.45,59243.74,33,Bachelors,Married,7.4,0
APP_822,2022-05-10,45138.61,60915.44,10.6,0.79,694,0.022,0.968,3,0.44,0.138,128950.97,45,Masters,Married,8.6,0
APP_1778,2022-05-10,75134.0,15000.0,1.7,0.226,608,0.925,0.177,1,0.77,0.081,4826.82,39,Associates,Single,2.1,1
APP_1018,2022-05-10,81564.2,29327.87,8.8,0.826,675,0.101,0.997,5,0.406,0.577,196846.19,34,Bachelors,Married,4.9,0
APP_1468,2022-05-10,69867.32,69084.76,6.6,0.792,758,0.263,0.838,6,0.542,0.218,74363.29,48,Masters,Married,11.9,0
APP_2281,2022-05-11,499462.34,41875.16,4.0,0.671,713,0.047,0.871,3,0.481,0.679,256651.44,67,Masters,Married,6.9,0
APP_008,2022-05-11,100974.12,26790.27,4.4,0.021,500,0.943,0.383,1,0.653,0.065,48589.84,45,High School,Widowed,2.5,1
APP_1052,2022-05-11,48945.3,58723.45,3.8,0.068,531,0.81,0.355,3,0.662,0.115,461849.58,35,Associates,Single,0.9,1
APP_1098,2022-05-11,467449.28,28852.42,5.6,0.255,603,0.753,0.291,0,0.812,0.067,18115.62,37,Masters,Married,4.4,1
APP_2042,2022-05-12,76211.57,66935.17,5.7,0.694,694,0.086,0.895,6,0.195,0.392,365779.94,61,High School,Married,9.9,0
APP_2428,2022-05-12,92132.1,15000.0,0.0,0.031,587,0.588,0.393,0,0.717,0.05,75896.77,43,Masters,Single,2.9,1
APP_775,2022-05-12,47665.33,72925.68,12.5,0.719,645,0.181,0.944,1,0.544,0.488,84542.2,60,Bachelors,Married,5.5,0
APP_1484,2022-05-13,352795.96,39893.49,3.8,0.099,598,0.902,0.246,5,0.488,0.163,165282.81,37,High School,Widowed,4.5,1
APP_603,2022-05-13,15719.72,45518.55,6.2,0.724,671,0.146,0.822,2,0.204,0.503,176653.05,51,Doctorate,Married,7.0,0
APP_1224,2022-05-13,8434.37,56080.5,5.8,0.831,709,0.038,0.894,3,0.116,0.449,168829.16,22,Doctorate,Single,1.5,0
APP_1770,2022-05-14,203810.33,95800.91,8.7,0.407,701,0.128,0.989,3,0.589,0.369,149528.88,25,Bachelors,Married,0.0,0
APP_483,2022-05-14,500000.0,21369.38,4.5,0.013,523,0.95,0.364,2,0.756,0.019,6709.12,18,Associates,Married,1.3,1
APP_088,2022-05-15,117187.64,65612.28,6.5,0.972,734,0.056,0.941,5,0.252,0.414,248534.34,59,Bachelors,Single,3.5,0
APP_2012,2022-05-16,17897.75,29446.16,2.7,0.096,546,0.984,0.242,3,0.834,0.043,94759.43,34,Associates,Single,5.5,1
APP_2101,2022-05-17,65139.62,96265.04,4.5,0.951,680,0.174,0.832,6,0.278,0.573,640837.84,41,Doctorate,Married,5.8,0
APP_1083,2022-05-17,15984.77,22448.95,3.4,0.268,741,0.63,0.292,0,0.605,0.119,14736.8,19,Masters,Divorced,4.4,1
APP_606,2022-05-18,91616.88,15000.0,1.0,0.49,580,0.591,0.348,2,0.611,0.04,54627.31,35,Bachelors,Married,0.2,1
APP_1932,2022-05-18,57649.13,41165.5,1.1,0.076,359,0.894,0.111,2,0.377,0.102,16215.56,41,Associates,Single,2.1,1
APP_2105,2022-05-18,312501.88,37128.08,7.7,0.797,677,0.275,0.983,3,0.257,0.314,153651.84,33,Masters,Divorced,7.4,0
APP_745,2022-05-19,29882.3,17393.03,1.4,0.143,670,0.878,0.417,1,0.622,0.107,10620.96,53,Associates,Married,2.4,1
APP_739,2022-05-20,29240.93,25451.05,0.6,0.139,613,0.869,0.174,0,0.824,0.082,18887.69,33,High School,Divorced,5.2,1
APP_839,2022-05-21,24083.6,89426.1,8.0,0.911,753,0.275,0.945,2,0.353,0.398,551768.28,54,Bachelors,Married,1.8,0
APP_1611,2022-05-21,184739.27,48562.7,10.3,0.89,673,0.232,0.943,2,0.2,0.47,50274.73,45,Masters,Divorced,8.2,0
APP_1638,2022-05-21,24197.75,94297.13,10.7,0.737,814,0.159,0.856,4,0.404,0.259,171103.66,46,Bachelors,Married,8.4,0
APP_2157,2022-05-22,195189.05,130637.24,3.6,0.896,695,0.287,0.972,2,0.275,0.291,227493.97,42,Bachelors,Married,7.2,0
APP_2350,2022-05-22,81409.13,15000.0,2.5,0.057,586,0.847,0.25,2,0.74,0.019,55036.99,28,Associates,Divorced,3.5,1
APP_2449,2022-05-22,84240.92,32347.73,1.0,0.063,562,0.759,0.456,0,0.745,0.266,25895.92,40,High School,Married,0.5,1
APP_2335,2022-05-23,185691.88,45419.01,7.7,0.924,677,0.141,0.926,1,0.109,0.382,350737.05,52,Doctorate,Married,8.0,0
APP_786,2022-05-23,6997.59,62575.45,3.2,0.067,534,0.723,0.504,5,0.753,0.088,3761.81,53,Associates,Single,5.9,1
APP_1372,2022-05-23,47043.59,82104.24,5.6,0.825,798,0.132,0.947,4,0.153,0.714,303327.99,52,Bachelors,Divorced,10.2,0
APP_1567,2022-05-23,277607.45,15000.0,2.7,0.66,687,0.194,0.961,5,0.324,0.308,112648.68,64,Bachelors,Married,6.8,0
APP_1761,2022-05-23,500000.0,76716.91,9.2,0.53,712,0.159,0.847,4,0.272,0.446,49523.82,37,Bachelors,Married,4.5,0
APP_164,2022-05-24,182718.59,47832.23,4.9,0.584,598,0.284,0.839,4,0.181,0.616,971399.15,57,Masters,Married,2.9,0
APP_428,2022-05-24,298337.34,83408.05,11.2,0.818,686,0.307,0.96,5,0.128,0.098,135664.0,34,High School,Married,4.1,0
APP_183,2022-05-24,10174.73,55545.8,2.3,0.103,529,0.354,0.435,2,0.427,0.113,103190.98,33,Doctorate,Divorced,0.7,1
APP_789,2022-05-25,215739.38,34476.66,1.8,0.462,563,0.918,0.146,2,0.828,0.145,1090.77,33,Doctorate,Divorced,1.9,1
APP_686,2022-05-25,439597.8,87316.2,8.3,0.663,813,0.084,0.95,6,0.236,0.824,113367.93,37,Associates,Divorced,10.9,0
APP_1657,2022-05-26,394079.68,63832.98,9.0,0.7,816,0.116,0.97,7,0.584,0.742,500881.54,50,Masters,Married,4.1,0
APP_1139,2022-05-26,36701.87,75463.6,11.8,0.654,785,0.275,0.883,5,0.224,0.327,44108.91,63,Doctorate,Divorced,10.1,0
APP_535,2022-05-26,63377.71,26798.56,1.5,0.171,679,0.87,0.487,2,0.604,0.145,11818.72,42,Associates,Single,5.2,1
APP_957,2022-05-27,91663.81,30367.96,3.4,0.091,480,0.955,0.272,1,0.55,0.075,53986.59,46,Associates,Single,3.9,1
APP_172,2022-05-27,230951.87,90379.83,3.4,0.045,651,0.78,0.151,0,0.779,0.065,19023.25,36,High School,Married,5.4,1
APP_897,2022-05-28,48492.91,15091.87,2.6,0.058,781,0.636,0.53,2,0.787,0.2,14523.5,37,Masters,Single,6.4,1
APP_1919,2022-05-28,41872.44,71018.24,5.0,0.666,799,0.075,0.992,1,0.319,0.195,183535.57,55,Masters,Divorced,7.6,0
APP_1738,2022-05-29,20763.26,84836.51,9.6,0.857,717,0.09,0.98,2,0.684,0.424,39783.38,63,Masters,Single,0.5,0
APP_1703,2022-05-29,49112.14,97370.99,10.1,0.952,737,0.227,0.907,4,0.336,0.332,702300.47,34,Bachelors,Divorced,6.3,0
APP_1825,2022-05-29,134644.52,66137.32,9.3,0.201,711,0.184,0.988,4,0.167,0.388,283068.97,37,Bachelors,Married,11.3,0
APP_1950,2022-05-29,54334.52,41817.25,10.8,0.962,654,0.068,0.461,6,0.107,0.145,365285.22,53,Masters,Married,10.1,0
APP_1978,2022-05-29,29171.44,15000.0,9.6,0.92,783,0.361,0.953,6,0.19,0.628,214719.19,43,Associates,Married,4.2,0
APP_1024,2022-05-29,26455.97,25586.52,4.0,0.283,561,0.838,0.244,2,0.963,0.422,15159.85,43,Bachelors,Married,4.5,1
APP_293,2022-05-30,240142.85,110891.12,10.4,0.847,624,0.071,0.918,4,0.191,0.534,44406.02,22,Doctorate,Married,1.6,0
APP_1522,2022-05-31,431922.17,58047.72,1.3,0.165,513,0.785,0.147,0,0.708,0.078,31543.32,36,Associates,Married,3.1,1
APP_956,2022-05-31,73880.42,37064.68,4.1,0.162,627,0.961,0.218,2,0.575,0.104,19317.15,32,Associates,Single,4.4,1
APP_181,2022-05-31,38142.95,88129.23,0.8,0.858,718,0.181,0.955,3,0.123,0.552,167295.17,37,Masters,Married,6.9,0
APP_1648,2022-06-01,75933.71,41805.96,3.2,0.131,826,0.682,0.412,2,0.527,0.064,6960.84,33,Bachelors,Single,5.2,1
APP_1434,2022-06-01,117913.58,49137.8,4.5,0.401,709,0.198,0.907,2,0.43,0.628,200266.88,75,Associates,Divorced,7.2,0
APP_198,2022-06-01,22312.22,24342.91,5.7,0.871,716,0.271,0.997,1,0.258,0.241,253655.23,29,Bachelors,Single,5.2,0
APP_206,2022-06-02,436583.8,82350.41,3.5,0.688,803,0.283,0.9,1,0.34,0.614,276340.56,47,Bachelors,Divorced,11.0,0
APP_2360,2022-06-03,53580.69,92333.25,19.3,0.88,784,0.415,0.833,6,0.293,0.223,174345.56,32,Associates,Married,9.6,0
APP_340,2022-06-03,132694.63,63732.34,2.0,0.88,723,0.206,0.849,1,0.171,0.356,109759.26,50,Bachelors,Married,12.9,0
APP_1042,2022-06-03,223603.89,40296.27,3.5,0.193,694,0.811,0.434,8,0.726,0.059,54560.39,27,Bachelors,Single,4.8,1
APP_567,2022-06-03,287287.32,43820.25,7.5,0.818,683,0.261,0.955,3,0.174,0.232,91942.32,48,Bachelors,Married,5.4,0
APP_1843,2022-06-04,413032.76,70953.08,12.0,0.91,683,0.12,0.968,7,0.357,0.166,290695.65,59,Masters,Single,8.0,0
APP_267,2022-06-04,57302.64,44658.79,3.4,0.246,399,0.721,0.278,4,0.469,0.112,7235.41,36,High School,Single,5.9,1
APP_2323,2022-06-05,15951.48,58667.31,9.5,0.879,709,0.351,0.694,4,0.416,0.325,91582.32,31,Masters,Married,5.1,0
APP_892,2022-06-05,18413.38,71132.62,7.3,0.61,778,0.088,0.857,3,0.357,0.393,119410.02,44,Masters,Single,10.9,0
APP_2299,2022-06-05,47611.25,82286.46,11.5,0.677,741,0.115,0.9,4,0.12,0.355,161665.57,38,Masters,Married,5.8,0
APP_1493,2022-06-05,63974.81,84332.32,1.6,0.872,682,0.258,0.933,4,0.272,0.345,353807.53,38,Bachelors,Married,8.7,0
APP_1293,2022-06-06,157436.03,51896.69,3.7,0.122,541,0.657,0.192,2,0.737,0.04,58973.94,44,High School,Single,1.7,1
APP_803,2022-06-06,161412.0,64778.44,4.5,0.034,463,0.916,0.259,1,0.7,0.146,8623.25,40,Associates,Single,5.4,1
APP_242,2022-06-07,87215.2,90927.98,8.3,0.688,613,0.371,0.996,8,0.088,0.279,377942.43,39,Masters,Married,3.0,0
APP_1629,2022-06-08,55649.33,110092.13,12.1,0.686,798,0.012,0.734,3,0.178,0.598,92885.7,49,Masters,Married,2.0,0
APP_1425,2022-06-08,167639.07,78147.03,12.6,0.906,700,0.234,0.999,3,0.234,0.092,80637.98,54,Masters,Single,10.7,0
APP_2070,2022-06-08,198607.46,77581.41,3.6,0.793,778,0.176,0.931,5,0.265,0.413,381678.27,37,Bachelors,Single,7.9,0
APP_371,2022-06-09,500000.0,19781.17,6.6,0.78,666,0.19,0.955,5,0.189,0.391,403503.09,36,Masters,Married,4.4,0
APP_1955,2022-06-09,10966.78,90594.82,6.0,0.802,667,0.197,0.948,2,0.26,0.225,25634.6,44,Bachelors,Single,3.7,0
APP_1702,2022-06-09,500000.0,52294.58,1.0,0.192,666,0.77,0.384,2,0.709,0.226,1967.36,39,Bachelors,Single,5.3,1
APP_1177,2022-06-09,147415.69,101844.61,9.3,0.717,718,0.127,0.871,2,0.032,0.495,116495.3,46,Bachelors,Married,3.4,0
APP_2168,2022-06-10,38966.67,51085.64,8.4,0.875,686,0.143,0.716,4,0.383,0.205,77847.43,66,Associates,Married,9.4,0
APP_212,2022-06-10,181056.46,40042.66,2.1,0.125,457,0.822,0.645,0,0.7,0.121,7612.97,27,High School,Married,0.0,1
APP_2092,2022-06-10,35813.14,57580.25,7.4,0.898,724,0.075,0.791,3,0.219,0.245,85909.11,49,Associates,Married,10.3,0
APP_055,2022-06-11,50281.8,93027.99,9.0,0.724,768,0.23,0.998,4,0.392,0.486,154768.37,39,Bachelors,Married,9.0,0
APP_2068,2022-06-11,273630.62,68564.91,4.1,0.015,627,0.812,0.16,2,0.762,0.063,32199.07,43,Associates,Single,5.0,1
APP_928,2022-06-11,77237.05,61386.76,1.9,0.156,487,0.931,0.203,4,0.684,0.069,15359.9,21,Bachelors,Divorced,3.8,1
APP_2138,2022-06-12,123463.32,73779.04,7.5,0.837,694,0.265,0.943,4,0.352,0.617,185321.51,42,Associates,Married,7.1,0
APP_2241,2022-06-13,31536.7,85990.56,6.4,0.707,808,0.059,0.981,4,0.211,0.307,479159.81,49,Associates,Divorced,6.6,0
APP_1864,2022-06-13,35573.55,105109.54,10.4,0.981,758,0.342,0.836,5,0.28,0.653,146167.99,37,Masters,Single,6.8,0
APP_1784,2022-06-13,38212.61,82507.13,6.0,0.967,771,0.267,0.985,5,0.415,0.455,43546.69,43,Bachelors,Married,11.0,0
APP_1491,2022-06-14,500000.0,56582.72,0.0,0.238,557,0.87,0.19,0,0.608,0.007,42076.24,35,High School,Divorced,4.5,1
APP_2158,2022-06-14,28012.7,44122.35,4.0,0.069,699,0.998,0.173,2,0.516,0.039,42231.31,47,Associates,Single,1.1,1
APP_946,2022-06-14,170363.4,93239.21,10.4,0.825,725,0.231,0.932,5,0.279,0.444,499986.44,30,Bachelors,Divorced,6.4,0
