customer_id,quarter,survey_date,account_manager_responsive,billing_accuracy,budget_control,change_management,communication_clarity,competitive_pricing,cost_transparency,documentation_help,executive_access,innovation_solutions,long_term_partnership,problem_solving,project_management,quality_deliverables,roi_demonstration,support_responsiveness,system_integration,technical_documentation,technical_expertise,timeline_adherence,training_quality,trust_reliability,value_for_money,overall_satisfaction,nps_score,renewal_likelihood,revenue_growth_pct,referrals_generated
CUST_110,Q1_2024,2024-03-14,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4,6,3,9.6,0
CUST_111,Q1_2024,2024-03-20,5.0,,4.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,,4.0,4.0,5.0,4,6,4,4.5,1
CUST_112,Q1_2024,2024-03-07,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4,3,3,3.1,2
CUST_113,Q1_2024,2024-03-12,5.0,5.0,5.0,5.0,5.0,4.0,3.0,6.0,6.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,5,8,4,19.1,0
CUST_114,Q1_2024,2024-03-19,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3,6,2,-6.3,0
CUST_115,Q1_2024,2024-03-19,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,6.0,5.0,4,6,3,2.2,1
CUST_116,Q1_2024,2024-03-15,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3,6,2,-4.6,0
CUST_117,Q1_2024,2024-03-09,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,7.0,5,7,4,11.8,5
CUST_118,Q1_2024,2024-03-13,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4,5,3,3.3,0
CUST_119,Q1_2024,2024-03-18,3.0,5.0,4.0,4.0,3.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4,7,2,2.0,1
CUST_120,Q1_2024,2024-03-19,4.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4,6,3,-5.9,1
CUST_121,Q1_2024,2024-03-25,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5,6,3,10.7,3
CUST_122,Q1_2024,2024-03-07,4.0,4.0,3.0,4.0,3.0,,4.0,3.0,4.0,5.0,4.0,,5.0,4.0,2.0,4.0,6.0,7.0,6.0,3.0,,4.0,3.0,5,9,4,11.5,2
CUST_123,Q1_2024,2024-03-17,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4,9,4,15.1,6
CUST_124,Q1_2024,2024-03-16,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,4,6,4,5.4,1
CUST_125,Q1_2024,2024-03-10,3.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,6.0,5.0,4.0,4.0,4,10,4,4.2,1
CUST_126,Q1_2024,2024-03-06,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4,6,2,-8.7,3
CUST_127,Q1_2024,2024-03-08,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3,4,1,0.8,1
CUST_128,Q1_2024,2024-03-05,4.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2,3,3,-11.0,0
CUST_129,Q1_2024,2024-03-23,4.0,2.0,4.0,3.0,6.0,4.0,3.0,3.0,6.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4,8,3,16.2,3
CUST_130,Q1_2024,2024-03-18,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3,7,2,-6.2,0
CUST_131,Q1_2024,2024-03-06,5.0,4.0,5.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0,7.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5,6,4,24.5,3
CUST_132,Q1_2024,2024-03-08,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4,5,3,6.3,1
CUST_133,Q1_2024,2024-03-17,4.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3,6,2,-2.8,1
CUST_134,Q1_2024,2024-03-09,5.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,5,6,3,1.2,4
CUST_135,Q1_2024,2024-03-18,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3,7,2,4.6,1
CUST_136,Q1_2024,2024-03-24,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4,5,3,-3.1,1
CUST_137,Q1_2024,2024-03-12,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4,5,3,9.1,3
CUST_138,Q1_2024,2024-03-20,5.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4,9,3,9.8,1
CUST_139,Q1_2024,2024-03-25,4.0,4.0,3.0,4.0,4.0,4.0,,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3,7,3,3.1,1
CUST_140,Q1_2024,2024-03-11,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3,6,2,-3.4,0
CUST_141,Q1_2024,2024-03-06,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3,7,3,1.3,0
CUST_142,Q1_2024,2024-03-11,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,5,6,3,6.1,0
CUST_143,Q1_2024,2024-03-11,4.0,2.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5,7,3,11.5,4
CUST_144,Q1_2024,2024-03-22,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,5,7,4,16.4,2
CUST_145,Q1_2024,2024-03-11,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4,6,2,-7.3,3
CUST_146,Q1_2024,2024-03-21,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4,6,3,-0.3,0
CUST_147,Q1_2024,2024-03-11,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3,10,3,1.2,1
CUST_148,Q1_2024,2024-03-13,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,6.0,5,7,3,16.2,1
CUST_149,Q1_2024,2024-03-17,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3,7,2,-8.9,0
CUST_150,Q1_2024,2024-03-05,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3,7,3,-10.1,0
CUST_151,Q1_2024,2024-03-14,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,4.0,3,5,2,-9.6,0
CUST_152,Q1_2024,2024-03-17,5.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,3.0,4.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,5.0,3.0,5,7,4,14.3,4
CUST_153,Q1_2024,2024-03-19,4.0,4.0,5.0,5.0,4.0,,5.0,5.0,4.0,,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4,6,4,6.4,1
CUST_154,Q1_2024,2024-03-09,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4,6,3,7.0,1
CUST_155,Q1_2024,2024-03-25,3.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,5,7,4,15.9,0
CUST_156,Q1_2024,2024-03-07,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3,3,1,-10.1,0
CUST_157,Q1_2024,2024-03-16,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4,9,3,7.5,1
CUST_158,Q1_2024,2024-03-12,6.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5,8,3,14.9,2
CUST_159,Q1_2024,2024-03-14,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4,6,2,13.8,5
CUST_160,Q1_2024,2024-03-05,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4,6,3,5.6,0
CUST_161,Q1_2024,2024-03-14,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5,7,3,11.9,1
CUST_162,Q1_2024,2024-03-11,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4,6,3,7.9,2
CUST_163,Q1_2024,2024-03-09,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,3,6,4,8.0,3
CUST_164,Q1_2024,2024-03-13,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4,5,3,-5.9,2
CUST_165,Q1_2024,2024-03-08,5.0,4.0,6.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,6.0,5.0,6.0,3.0,4.0,4.0,4.0,6.0,5.0,5.0,,5,8,3,3.5,4
CUST_166,Q1_2024,2024-03-20,6.0,4.0,6.0,5.0,6.0,3.0,3.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,4.0,5,7,5,14.5,3
CUST_167,Q1_2024,2024-03-14,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3,2,1,-14.5,0
CUST_168,Q1_2024,2024-03-07,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,6,9,2,9.1,2
CUST_169,Q1_2024,2024-03-13,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4,6,3,3.9,1
CUST_170,Q1_2024,2024-03-05,4.0,4.0,5.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,5,7,3,7.2,4
CUST_171,Q1_2024,2024-03-18,5.0,4.0,3.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3,6,2,-2.7,3
CUST_172,Q1_2024,2024-03-12,4.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3,4,2,-5.5,4
CUST_173,Q1_2024,2024-03-20,4.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,5,5,3,9.4,4
CUST_174,Q1_2024,2024-03-23,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,6.0,4.0,5.0,5,6,4,7.6,1
CUST_175,Q1_2024,2024-03-24,,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,7,3,4.3,0
CUST_176,Q1_2024,2024-03-08,4.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5,7,4,8.9,0
CUST_177,Q1_2024,2024-03-13,4.0,4.0,5.0,6.0,5.0,6.0,6.0,4.0,3.0,6.0,5.0,7.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,6,6,4,23.3,2
CUST_178,Q1_2024,2024-03-11,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6,7,4,12.2,1
CUST_179,Q1_2024,2024-03-13,5.0,6.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,7.0,5,9,4,5.8,1
CUST_180,Q1_2024,2024-03-14,4.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,,5.0,4.0,6.0,5.0,,5.0,5.0,5.0,5.0,4.0,4.0,5,4,3,2.0,2
CUST_181,Q1_2024,2024-03-21,4.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,4,7,3,5.9,3
CUST_182,Q1_2024,2024-03-21,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,7.0,3.0,5.0,5,10,3,6.9,2
CUST_183,Q1_2024,2024-03-16,5.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4,6,2,3.1,3
CUST_184,Q1_2024,2024-03-07,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4,5,2,2.4,3
CUST_185,Q1_2024,2024-03-11,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,4.0,4,6,3,1.2,1
CUST_186,Q1_2024,2024-03-13,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,3,6,3,-3.5,1
CUST_187,Q1_2024,2024-03-22,6.0,2.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3,4,2,-3.1,2
CUST_188,Q1_2024,2024-03-05,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,3,5,4,2.5,0
CUST_189,Q1_2024,2024-03-07,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,6.0,4.0,4.0,3,7,3,10.7,1
CUST_190,Q1_2024,2024-03-10,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,5.0,3.0,4.0,3,3,3,-2.1,0
CUST_191,Q1_2024,2024-03-23,5.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,4,1,2,3.8,2
CUST_192,Q1_2024,2024-03-22,5.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0,4.0,7.0,5.0,5,8,4,18.6,2
CUST_193,Q1_2024,2024-03-09,5.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5,4,4,24.4,2
CUST_194,Q1_2024,2024-03-05,5.0,4.0,7.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4,7,3,7.1,5
CUST_195,Q1_2024,2024-03-13,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4,8,3,4.4,2
CUST_196,Q1_2024,2024-03-05,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2,5,2,-3.4,1
CUST_197,Q1_2024,2024-03-12,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5,9,3,13.1,3
CUST_198,Q1_2024,2024-03-07,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4,9,2,5.6,2
CUST_199,Q1_2024,2024-03-12,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3,4,3,-3.8,0
CUST_200,Q1_2024,2024-03-15,5.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4,10,4,11.4,3
CUST_201,Q1_2024,2024-03-17,5.0,3.0,5.0,6.0,5.0,3.0,3.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5,8,2,11.3,3
CUST_202,Q1_2024,2024-03-14,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4,8,3,11.3,1
CUST_203,Q1_2024,2024-03-05,5.0,5.0,6.0,5.0,5.0,5.0,4.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5,9,5,22.1,1
CUST_204,Q1_2024,2024-03-12,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4,6,2,2.9,1
CUST_205,Q1_2024,2024-03-22,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5,6,3,20.1,0
CUST_206,Q1_2024,2024-03-16,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4,7,3,5.3,2
CUST_207,Q1_2024,2024-03-17,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4,4,3,-1.6,2
CUST_208,Q1_2024,2024-03-06,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4,5,4,13.9,5
CUST_209,Q1_2024,2024-03-16,4.0,4.0,4.0,5.0,4.0,5.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5,8,5,21.8,1
CUST_210,Q1_2024,2024-03-24,4.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,6.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,5,7,4,7.5,4
CUST_211,Q1_2024,2024-03-13,4.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4,7,3,-0.2,2
CUST_212,Q1_2024,2024-03-19,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4,4,3,6.4,3
CUST_213,Q1_2024,2024-03-16,2.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4,7,2,-5.8,2
CUST_214,Q1_2024,2024-03-07,4.0,1.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4,4,3,-8.1,0
CUST_215,Q1_2024,2024-03-11,5.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4,7,3,10.9,3
CUST_216,Q1_2024,2024-03-12,3.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4,4,3,-4.3,1
CUST_217,Q1_2024,2024-03-05,3.0,5.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4,6,4,-3.7,3
CUST_218,Q1_2024,2024-03-23,6.0,4.0,4.0,6.0,5.0,4.0,4.0,6.0,5.0,4.0,6.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5,8,4,8.5,4
CUST_219,Q1_2024,2024-03-25,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,6.0,4.0,4.0,5,5,3,1.6,0
CUST_220,Q1_2024,2024-03-05,4.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4,6,3,2.5,3
